pays,id,date,chomage,pop
Germany,DEU,2019,3.19899988174438,0.04840592774047805
Ghana,GHA,1990,4.64400005340576,0.02512387739023644
Ghana,GHA,1995,6.47200012207031,0.025159019979773194
Ghana,GHA,2000,10.3599996566772,0.02572248062851862
Ghana,GHA,2005,5.53900003433228,0.03052949482278921
Ghana,GHA,2010,5.32000017166138,0.030790868899154583
Ghana,GHA,2015,6.80600023269653,0.03252703263881321
Ghana,GHA,2019,6.78399991989136,0.03260729930499127
Greece,GRC,1990,7.6560001373291,0.10027261515190268
Greece,GRC,1995,9.0620002746582,0.09510570430100757
Greece,GRC,2000,11.2480001449585,0.09097015234770042
Greece,GRC,2005,9.99400043487549,0.0790028390924297
Greece,GRC,2010,12.7130002975464,0.0712928413938571
Greece,GRC,2015,24.8969993591309,0.0763621600935894
Greece,GRC,2019,18.0809993743896,0.09687632018440541
Guam,GUM,1990,3.5090000629425,0.010545515856593246
Guam,GUM,1995,7.90000009536743,0.011101874815369502
Guam,GUM,2000,15.3199996948242,0.018032691899130232
Guam,GUM,2005,7,0.01604146412292774
Guam,GUM,2010,8.19999980926514,0.013904568375103484
Guam,GUM,2015,6.90000009536743,0.01325276639913996
Guam,GUM,2019,5.85799980163574,0.013253462670720525
Guatemala,GTM,1990,2.61500000953674,0.03760136349902572
Guatemala,GTM,1995,2.89800000190735,0.04439376359046928
Guatemala,GTM,2000,2.8970000743866,0.05004144370878321
Guatemala,GTM,2005,2.99399995803833,0.056284699452383576
Guatemala,GTM,2010,3.49699997901917,0.06324166973504583
Guatemala,GTM,2015,2.50600004196167,0.06887690449224544
Guatemala,GTM,2019,2.74600005149841,0.06990129237879343
Guinea,GIN,1990,3.89199995994568,0.05553326260810484
Guinea,GIN,1995,4.38800001144409,0.05032776793851127
Guinea,GIN,2000,4.38800001144409,0.045751165248709764
Guinea,GIN,2005,4.21199989318848,0.04450490093891256
Guinea,GIN,2010,4.28399991989136,0.044852639907317145
Guinea,GIN,2015,4.21099996566772,0.04247500544082586
Guinea,GIN,2019,3.57200002670288,0.042770210977356955
Guinea-Bissau,GNB,1990,4.03200006484985,0.056814534775818985
Guinea-Bissau,GNB,1995,4.60200023651123,0.06167126171185485
Guinea-Bissau,GNB,2000,4.67600011825562,0.06465157358563757
Guinea-Bissau,GNB,2005,4.47900009155273,0.06178611526250437
Guinea-Bissau,GNB,2010,4.37900018692017,0.06037111544142614
Guinea-Bissau,GNB,2015,4.31799983978271,0.056653169867407475
Guinea-Bissau,GNB,2019,4.07000017166138,0.05526676764610318
Guyana,GUY,1990,11.9499998092651,0.31444661641390054
Guyana,GUY,1995,12.2910003662109,0.3889866030203956
Guyana,GUY,2000,11.8559999465942,0.4867104584747862
Guyana,GUY,2005,11.0869998931885,0.5280079553663207
Guyana,GUY,2010,11.6569995880127,0.5863756211337593
Guyana,GUY,2015,12.5520000457764,0.6295958469284575
Guyana,GUY,2019,12.2189998626709,0.6677706404588423
Haiti,HTI,1990,6.82299995422363,0.0751462400025462
Haiti,HTI,1995,7.18200016021729,0.08587097196553478
Haiti,HTI,2000,8.33899974822998,0.09516168021809573
Haiti,HTI,2005,14.8769998550415,0.1057842886487079
Haiti,HTI,2010,15.6429996490479,0.11294829939165704
Haiti,HTI,2015,13.7239999771118,0.1373593783279052
Haiti,HTI,2019,13.4840002059937,0.1425564964538905
Honduras,HND,1990,4.57999992370605,0.031601296631104094
Honduras,HND,1995,3.24000000953674,0.043229706565792274
Honduras,HND,2000,4.03599977493286,0.052070352325930346
Honduras,HND,2005,4.90899991989136,0.06023647989639341
Honduras,HND,2010,4.11899995803833,0.07068086810051614
Honduras,HND,2015,4.59200000762939,0.08022635125792886
Honduras,HND,2019,4.10900020599365,0.08351553195914439
Hungary,HUN,1990,9.70499992370605,0.03735439061622203
Hungary,HUN,1995,10.1680002212524,0.039180982799341464
Hungary,HUN,2000,6.56300020217896,0.04127041394985844
Hungary,HUN,2005,7.18800020217896,0.0464115181175099
Hungary,HUN,2010,11.1719999313354,0.05138368181753182
Hungary,HUN,2015,6.81300020217896,0.0563628387524652
Hungary,HUN,2019,3.46399998664856,0.06470876367941356
Iceland,ISL,1990,2.54800009727478,0.06914914490672067
Iceland,ISL,1995,5.19600009918213,0.0801965094889856
Iceland,ISL,2000,1.93599998950958,0.0931135648370406
Iceland,ISL,2005,2.54699993133545,0.09707010319006248
Iceland,ISL,2010,7.56400012969971,0.10408406463317622
Iceland,ISL,2015,3.97900009155273,0.11805087435575776
Iceland,ISL,2019,2.95000004768372,0.11931307166250912
India,IND,1990,2.36100006103516,0.007584272742497915
India,IND,1995,2.61100006103516,0.0074253701377106855
India,IND,2000,2.73099994659424,0.007507655280786741
India,IND,2005,3.10199999809265,0.008363426260254022
India,IND,2010,2.44400000572205,0.010718202077084267
India,IND,2015,2.78200006484985,0.012159043454427797
India,IND,2019,2.55100011825562,0.01294596086972501
Indonesia,IDN,1990,2.53999996185303,0.00903111336834971
Indonesia,IDN,1995,3.99000000953674,0.009919376141053364
Indonesia,IDN,2000,6.0770001411438,0.011495541830379569
Indonesia,IDN,2005,7.94500017166138,0.01239372296024203
Indonesia,IDN,2010,5.61399984359741,0.014179838034911643
Indonesia,IDN,2015,4.51399993896484,0.01579704530079921
Indonesia,IDN,2019,4.375,0.01693541742076201
Iran (Islamic Republic of),IRN,1990,11.1000003814697,0.011200662978677459
Iran (Islamic Republic of),IRN,1995,9.83899974822998,0.012155950790154541
Iran (Islamic Republic of),IRN,2000,11.6800003051758,0.012668833627270636
Iran (Islamic Republic of),IRN,2005,12.1000003814697,0.012756752578866075
Iran (Islamic Republic of),IRN,2010,13.5200004577637,0.013415485444579245
Iran (Islamic Republic of),IRN,2015,11.0600004196167,0.014923314369456894
Iran (Islamic Republic of),IRN,2019,11.9919996261597,0.01591651245058864
Iraq,IRQ,1990,10.3459997177124,0.08649705642302223
Iraq,IRQ,1995,9.53499984741211,0.06594385383777869
Iraq,IRQ,2000,9.32999992370605,0.04953938883506539
Iraq,IRQ,2005,9.42000007629395,0.053726088024329585
Iraq,IRQ,2010,8.58300018310547,0.08832826036844357
Iraq,IRQ,2015,8.07900047302246,0.04901555175252987
Iraq,IRQ,2019,7.90500020980835,0.05291000582823363
Ireland,IRL,1990,15.7749996185303,0.2610394954544342
Ireland,IRL,1995,11.9829998016357,0.239342492506597
Ireland,IRL,2000,4.31799983978271,0.2157331044519909
Ireland,IRL,2005,4.34200000762939,0.18541296767192783
Ireland,IRL,2010,14.5329999923706,0.16025135110539007
Ireland,IRL,2015,9.9040002822876,0.1583262033234247
Ireland,IRL,2019,5.28399991989136,0.16829009792096683
Israel,ISR,1990,13.3870000839233,0.06042854077253219
Israel,ISR,1995,8.7819995880127,0.05263282236248873
Israel,ISR,2000,11.1020002365112,0.04847527428844013
Israel,ISR,2005,11.3420000076294,0.04614017113750162
Israel,ISR,2010,8.47999954223633,0.0441357101631775
Israel,ISR,2015,5.25099992752075,0.04046097301941504
Israel,ISR,2019,3.93099999427795,0.04164152727436457
Italy,ITA,1990,10.1020002365112,0.05908058711647053
Italy,ITA,1995,11.668999671936,0.05643093204960223
Italy,ITA,2000,10.8420000076294,0.05387174988323228
Italy,ITA,2005,7.73099994659424,0.04656810469453204
Italy,ITA,2010,8.36299991607666,0.04324309542704939
Italy,ITA,2015,11.8959999084473,0.04432797960012964
Italy,ITA,2019,9.21500015258789,0.050930194548409635
Jamaica,JAM,1990,15.7399997711182,0.24340201644196097
Jamaica,JAM,1995,16.2299995422363,0.2839305666668377
Jamaica,JAM,2000,15.5389995574951,0.3235072424352121
Jamaica,JAM,2005,11.2629995346069,0.3308251852278994
Jamaica,JAM,2010,12.3660001754761,0.3520818656020723
Jamaica,JAM,2015,13.5109996795654,0.35665116234022515
Jamaica,JAM,2019,9.52400016784668,0.37856078068592824
Japan,JPN,1990,2.09999990463257,0.004929057691218016
Japan,JPN,1995,3.20000004768372,0.005239191957844051
Japan,JPN,2000,4.69999980926514,0.0056192931419155965
Japan,JPN,2005,4.40000009536743,0.0056515539276686
Japan,JPN,2010,5.09999990463257,0.005937994846568283
Japan,JPN,2015,3.40000009536743,0.0061412840861720455
Japan,JPN,2019,2.40599989891052,0.006629716009992958
Jordan,JOR,1990,19.4810009002686,0.08805571680562216
Jordan,JOR,1995,14.6000003814697,0.073950231027734
Jordan,JOR,2000,13.6999998092651,0.0719497322885556
Jordan,JOR,2005,14.8000001907349,0.07530341410789965
Jordan,JOR,2010,12.5,0.08227333076363014
Jordan,JOR,2015,13.0749998092651,0.07611798318148831
Jordan,JOR,2019,14.9449996948242,0.07878426409934662
Kazakhstan,KAZ,1990,0.899999976158142,0.18177385612919011
Kazakhstan,KAZ,1995,10.9799995422363,0.20834856615855737
Kazakhstan,KAZ,2000,12.75,0.23881888727921544
Kazakhstan,KAZ,2005,8.13000011444092,0.24551019213074723
Kazakhstan,KAZ,2010,5.76999998092651,0.23302320959262515
Kazakhstan,KAZ,2015,4.92999982833862,0.22258810819660207
Kazakhstan,KAZ,2019,5.42500019073486,0.21916599016036933
Kenya,KEN,1990,8.89700031280518,0.010551925916156404
Kenya,KEN,1995,9.77499961853027,0.009999173157762364
Kenya,KEN,2000,9.9040002822876,0.00993140621345073
Kenya,KEN,2005,9.78400039672852,0.009788997347296149
Kenya,KEN,2010,9.73099994659424,0.010432356595930078
Kenya,KEN,2015,9.67500019073486,0.010124829735101905
Kenya,KEN,2019,9.30500030517578,0.010223900098476428
Kuwait,KWT,1990,0.703000009059906,0.038948735863896335
Kuwait,KWT,1995,0.704999983310699,0.06042651446135223
Kuwait,KWT,2000,0.800000011920929,0.055471480199479443
Kuwait,KWT,2005,1.52600002288818,0.055680605832619
Kuwait,KWT,2010,1.82000005245209,0.057062372739050043
Kuwait,KWT,2015,2.20000004768372,0.04918694407198265
Kuwait,KWT,2019,2.16499996185303,0.04964144568365573
Kyrgyzstan,KGZ,1990,1,0.11900573875022773
Kyrgyzstan,KGZ,1995,5.59999990463257,0.1206091570914832
Kyrgyzstan,KGZ,2000,7.53999996185303,0.11561305732484077
Kyrgyzstan,KGZ,2005,8.10999965667725,0.12645992329446404
Kyrgyzstan,KGZ,2010,8.64000034332275,0.13343067971144845
Kyrgyzstan,KGZ,2015,7.55999994277954,0.1251348855948564
Kyrgyzstan,KGZ,2019,7.35599994659424,0.11953655910573482
Lao People's Democratic Republic,LAO,1990,2.22900009155273,0.11342589548551688
Lao People's Democratic Republic,LAO,1995,2.59999990463257,0.11302897379398628
Lao People's Democratic Republic,LAO,2000,2.02500009536743,0.12196179348949039
Lao People's Democratic Republic,LAO,2005,1.35000002384186,0.15575616568109887
Lao People's Democratic Republic,LAO,2010,0.708000004291534,0.191820027155628
Lao People's Democratic Republic,LAO,2015,0.680000007152557,0.19065342424542706
Lao People's Democratic Republic,LAO,2019,0.574000000953674,0.19075729868992553
Latvia,LVA,1990,2.70000004768372,0.08078175064050067
Latvia,LVA,1995,19,0.09215687694764223
Latvia,LVA,2000,14.2110004425049,0.10081772296255623
Latvia,LVA,2005,10.0329999923706,0.12112297709620203
Latvia,LVA,2010,19.4820003509521,0.13318744919680295
Latvia,LVA,2015,9.8730001449585,0.15570912558968852
Latvia,LVA,2019,8.22299957275391,0.1724436840722912
Lebanon,LBN,1990,8.2209997177124,0.1817035337297595
Lebanon,LBN,1995,8.46500015258789,0.15118666356798305
Lebanon,LBN,2000,8.39099979400635,0.14601468000493392
Lebanon,LBN,2005,8.39200019836426,0.13059054053162503
Lebanon,LBN,2010,6.46199989318848,0.14224779383900177
Lebanon,LBN,2015,6.23299980163574,0.11775431147838604
Lebanon,LBN,2019,6.19600009918213,0.12325408732027289
Lesotho,LSO,1990,36.1269989013672,0.11230481990577239
Lesotho,LSO,1995,37.0750007629395,0.07194940687812797
Lesotho,LSO,2000,36.1469993591309,0.05931462157689576
Lesotho,LSO,2005,31.9209995269775,0.07965226434963134
Lesotho,LSO,2010,27.1940002441406,0.12184421479258421
Lesotho,LSO,2015,24.2980003356934,0.14830543253322817
Lesotho,LSO,2019,23.4750003814697,0.16202970212491438
Liberia,LBR,1990,2.31699991226196,0.24899225015318568
Liberia,LBR,1995,2.60400009155273,0.26522782994344785
Liberia,LBR,2000,2.7720000743866,0.08721110664865457
Liberia,LBR,2005,2.42199993133545,0.1090697165670846
Liberia,LBR,2010,2.26600003242493,0.05634436941775566
Liberia,LBR,2015,2.18400001525879,0.04621989477285381
Liberia,LBR,2019,2.03200006484985,0.04551546936206585
Libya,LBY,1990,19.4190006256104,0.017187700390000497
Libya,LBY,1995,20.7019996643066,0.015643596687518867
Libya,LBY,2000,20.6609992980957,0.01493796719642113
Libya,LBY,2005,18.4589996337891,0.017436235624582012
Libya,LBY,2010,17.617000579834,0.020669726637282473
Libya,LBY,2015,16.0949993133545,0.024706640294220525
Libya,LBY,2019,17.2999992370605,0.02703963290328599
Lithuania,LTU,1990,1.10000002384186,0.09222956765547868
Lithuania,LTU,1995,17.5400009155273,0.09436356431976836
Lithuania,LTU,2000,15.9309997558594,0.09961892090837185
Lithuania,LTU,2005,8.32499980926514,0.12418616186229281
Lithuania,LTU,2010,17.8139991760254,0.16778097699854258
Lithuania,LTU,2015,9.11999988555908,0.1926851434295727
Lithuania,LTU,2019,6.63800001144409,0.2187545370497499
Luxembourg,LUX,1990,1.48199999332428,0.09464711274060494
Luxembourg,LUX,1995,2.91799998283386,0.09277210156011012
Luxembourg,LUX,2000,2.34500002861023,0.0912147604859042
Luxembourg,LUX,2005,4.48799991607666,0.11373124830702686
Luxembourg,LUX,2010,4.36100006103516,0.12277469509007738
Luxembourg,LUX,2015,6.66900014877319,0.1226150097260553
Luxembourg,LUX,2019,5.41300010681152,0.12418384540452308
Madagascar,MDG,1990,5.15899991989136,0.005123362382446276
Madagascar,MDG,1995,5.76100015640259,0.004996734790803983
Madagascar,MDG,2000,5.80000019073486,0.0048898933620417475
Madagascar,MDG,2005,2.35999989509583,0.008116335284317962
Madagascar,MDG,2010,4.28000020980835,0.007605604104457149
Madagascar,MDG,2015,1.79999995231628,0.007247518454170836
Madagascar,MDG,2019,1.64499998092651,0.007035237644983118
Malawi,MWI,1990,7.41400003433228,0.01525195385187942
Malawi,MWI,1995,8.20899963378906,0.015320971332476334
Malawi,MWI,2000,8.4040002822876,0.016704192520817118
Malawi,MWI,2005,7.80000019073486,0.01753277693436503
Malawi,MWI,2010,6.32399988174438,0.01754957422522692
Malawi,MWI,2015,5.78599977493286,0.01811092937524033
Malawi,MWI,2019,5.375,0.017887635197867645
Malaysia,MYS,1990,3.58699989318848,0.031212839348847776
Malaysia,MYS,1995,3.15000009536743,0.042155435722678596
Malaysia,MYS,2000,3,0.05189379422673466
Malaysia,MYS,2005,3.52999997138977,0.05373313231047716
Malaysia,MYS,2010,3.25,0.05666860523960637
Malaysia,MYS,2015,3.09999990463257,0.059322957757338535
Malaysia,MYS,2019,3.3989999294281,0.05357747580489261
Maldives,MDV,1990,0.714999973773956,0.009827118006076413
Maldives,MDV,1995,0.790000021457672,0.00664203447719555
Maldives,MDV,2000,1.97000002861023,0.004355793527512724
Maldives,MDV,2005,2.87400007247925,0.005541162924582614
Maldives,MDV,2010,4.11399984359741,0.007508189011686089
Maldives,MDV,2015,5.67799997329712,0.006451754723409868
Maldives,MDV,2019,6.40299987792969,0.005920154509633582
Mali,MLI,1990,3.1010000705719,0.07662043384352005
Mali,MLI,1995,3.20700001716614,0.08560846089463076
Mali,MLI,2000,5.53399991989136,0.07061233121803472
Mali,MLI,2005,10.0139999389648,0.07010362634276376
Mali,MLI,2010,8.06999969482422,0.06625766569499698
Mali,MLI,2015,7.72900009155273,0.07012068162115488
Mali,MLI,2019,9.77600002288818,0.06629209301545418
Malta,MLT,1990,6.10699987411499,0.31269164525510346
Malta,MLT,1995,6.51100015640259,0.2910558291977881
Malta,MLT,2000,6.32399988174438,0.26887335389284955
Malta,MLT,2005,6.9229998588562,0.2484610013025154
Malta,MLT,2010,6.84700012207031,0.23971069315911878
Malta,MLT,2015,5.39099979400635,0.23318346354254438
Malta,MLT,2019,4.6269998550415,0.22984509751204682
Mauritania,MRT,1990,11.539999961853,0.06610871503667518
Mauritania,MRT,1995,12.1120004653931,0.06557444362322411
Mauritania,MRT,2000,12.0590000152588,0.04091218259772285
Mauritania,MRT,2005,10.1330003738403,0.0338635682763738
Mauritania,MRT,2010,10.5939998626709,0.03131794304553696
Mauritania,MRT,2015,10.7889995574951,0.02677482471027242
Mauritania,MRT,2019,10.3219995498657,0.02918389514818254
Mauritius,MUS,1990,8.88700008392334,0.10456234799650539
Mauritius,MUS,1995,9.59000015258789,0.10162883745212511
Mauritius,MUS,2000,9.27700042724609,0.10026767817618229
Mauritius,MUS,2005,9.52400016784668,0.10640714379924673
Mauritius,MUS,2010,7.65399980545044,0.11887635956493922
Mauritius,MUS,2015,7.40999984741211,0.13700959524158388
Mauritius,MUS,2019,6.86899995803833,0.14885288345953498
Mexico,MEX,1990,3.04699993133545,0.05236122235705954
Mexico,MEX,1995,6.88800001144409,0.07581330954918318
Mexico,MEX,2000,2.56299996376038,0.09669306357355767
Mexico,MEX,2005,3.55800008773804,0.10205233982713094
Mexico,MEX,2010,5.30299997329712,0.10881324030475044
Mexico,MEX,2015,4.31300020217896,0.09785220300785852
Mexico,MEX,2019,3.37800002098084,0.09347891543398557
Mongolia,MNG,1990,5.49499988555908,0.011201637253936894
Mongolia,MNG,1995,5.85799980163574,0.012051244114498568
Mongolia,MNG,2000,6.07399988174438,0.012784170303217879
Mongolia,MNG,2005,7.60500001907349,0.016773906517670828
Mongolia,MNG,2010,6.54899978637695,0.021238312053107913
Mongolia,MNG,2015,4.86100006103516,0.02229860270627483
Mongolia,MNG,2019,6.34600019454956,0.023180813372497958
Montenegro,MNE,1990,28.568000793457,0.12761802985625986
Montenegro,MNE,1995,29.9150009155273,0.23645114040594267
Montenegro,MNE,2000,30.4230003356934,0.30739399950409124
Montenegro,MNE,2005,30.3099994659424,0.24119388989370968
Montenegro,MNE,2010,19.6490001678467,0.24051544327992921
Montenegro,MNE,2015,17.5440006256104,0.24858115047761103
Montenegro,MNE,2019,15.7760000228882,0.24585880821730713
Morocco,MAR,1990,12.8889999389648,0.07047278758302643
Morocco,MAR,1995,13.628999710083,0.06979508599053502
Morocco,MAR,2000,13.5799999237061,0.07213944421621148
Morocco,MAR,2005,11.0100002288818,0.08120713980609322
Morocco,MAR,2010,9.09000015258789,0.08854390614415823
Morocco,MAR,2015,9.46000003814697,0.08610772515482594
Morocco,MAR,2019,9.02799987792969,0.08704257648351177
Mozambique,MOZ,1990,2.35700011253357,0.17111873668506106
Mozambique,MOZ,1995,2.48799991607666,0.05248982677191392
Mozambique,MOZ,2000,2.6489999294281,0.03638604653237335
Mozambique,MOZ,2005,3.41400003433228,0.03235822322956681
Mozambique,MOZ,2010,3.81599998474121,0.033921445288785185
Mozambique,MOZ,2015,3.42600011825562,0.03431003370238638
Mozambique,MOZ,2019,3.19000005722046,0.034357787686328044
Myanmar,MMR,1990,0.996999979019165,0.01657933230223471
Myanmar,MMR,1995,1.15400004386902,0.020761112158149686
Myanmar,MMR,2000,1.22300004959106,0.02620545452549022
Myanmar,MMR,2005,1.06500005722046,0.036812130699120184
Myanmar,MMR,2010,0.910000026226044,0.048804211030738676
Myanmar,MMR,2015,0.765999972820282,0.05394773792601112
Myanmar,MMR,2019,1.57500004768372,0.06888070291432094
Namibia,NAM,1990,19.1399993896484,0.011221260306859143
Namibia,NAM,1995,21.0380001068115,0.01733804707392812
Namibia,NAM,2000,20.2999992370605,0.02750183748650792
Namibia,NAM,2005,21.886999130249,0.03375603615502084
Namibia,NAM,2010,22.1000003814697,0.047020256985549874
Namibia,NAM,2015,20.8309993743896,0.07538627951742276
Namibia,NAM,2019,23.1870002746582,0.07985891992459936
Nepal,NPL,1990,1.58299994468689,0.03956842561716768
Nepal,NPL,1995,1.69700002670288,0.03967524949282935
Nepal,NPL,2000,1.82000005245209,0.04082538361838695
Nepal,NPL,2005,1.70200002193451,0.044227893336440796
Nepal,NPL,2010,1.52199995517731,0.053106827873708615
Nepal,NPL,2015,1.42900002002716,0.07454527814534065
Nepal,NPL,2019,1.24699997901917,0.08136479977425132
Netherlands,NLD,1990,7.28399991989136,0.04839899113868766
Netherlands,NLD,1995,7.15700006484985,0.047490052077086974
Netherlands,NLD,2000,2.72499990463257,0.04741147114067848
Netherlands,NLD,2005,4.72300004959106,0.04899475902623722
Netherlands,NLD,2010,4.44999980926514,0.05216096590908407
Netherlands,NLD,2015,6.87200021743774,0.05299711220647225
Netherlands,NLD,2019,3.76099991798401,0.05691788244419932
New Caledonia,NCL,1990,17.9899997711182,0.024289200053832966
New Caledonia,NCL,1995,18.7409992218018,0.023749329260742146
New Caledonia,NCL,2000,17.363000869751,0.023190920602166674
New Caledonia,NCL,2005,15.5629997253418,0.022497308934337996
New Caledonia,NCL,2010,14.2840003967285,0.019663663663663664
New Caledonia,NCL,2015,14.3269996643066,0.017610132158590308
New Caledonia,NCL,2019,13.4200000762939,0.0179469126240935
New Zealand,NZL,1990,10.6140003204346,0.1165754699981981
New Zealand,NZL,1995,6.46099996566772,0.11354548919257364
New Zealand,NZL,2000,6.13000011444092,0.12702387432926354
New Zealand,NZL,2005,3.80699992179871,0.13451123636275672
New Zealand,NZL,2010,6.55700016021729,0.15238835129979084
New Zealand,NZL,2015,5.36499977111816,0.1601577561633701
New Zealand,NZL,2019,4.80700016021729,0.15910408351243477
Nicaragua,NIC,1990,7.09499979019165,0.10593817944647022
Nicaragua,NIC,1995,7.59600019454956,0.09423249505339965
Nicaragua,NIC,2000,7.46799993515015,0.09907537566315835
Nicaragua,NIC,2005,5.36999988555908,0.08030978048022594
Nicaragua,NIC,2010,7.82999992370605,0.1048927166849958
Nicaragua,NIC,2015,4.39699983596802,0.10411280940474736
Nicaragua,NIC,2019,4.86999988555908,0.10561652261777217
Niger,NER,1990,1.27199995517731,0.01866035032805334
Niger,NER,1995,1.45099997520447,0.018658337871305906
Niger,NER,2000,1.47000002861023,0.01811278008838503
Niger,NER,2005,3.09999990463257,0.02216901402454863
Niger,NER,2010,0.501999974250793,0.020401086611566734
Niger,NER,2015,0.29899999499321,0.019210152675805007
Niger,NER,2019,0.256999999284744,0.017896623919460133
Nigeria,NGA,1990,3.56200003623962,0.0046927266339643605
Nigeria,NGA,1995,3.94700002670288,0.004859648831082017
Nigeria,NGA,2000,3.9539999961853,0.004990029345657665
Nigeria,NGA,2005,3.86999988555908,0.0058379498548432095
Nigeria,NGA,2010,3.76999998092651,0.0062280447251798965
Nigeria,NGA,2015,5.31300020217896,0.006934590355937884
Nigeria,NGA,2019,6.10599994659424,0.007343116320154401
North Macedonia,MKD,1990,34.6030006408691,0.216556425418339
North Macedonia,MKD,1995,35.9090003967285,0.24823068374568638
North Macedonia,MKD,2000,32.2000007629395,0.26170927242177316
North Macedonia,MKD,2005,37.25,0.22292628209950818
North Macedonia,MKD,2010,32.0200004577637,0.2545344878958788
North Macedonia,MKD,2015,26.068000793457,0.27071582742116684
North Macedonia,MKD,2019,21.5809993743896,0.3160236548216527
Norway,NOR,1990,5.40700006484985,0.03266223785934745
Norway,NOR,1995,6.30700016021729,0.034723929983226216
Norway,NOR,2000,3.45799994468689,0.0365718563507592
Norway,NOR,2005,4.38100004196167,0.03791628084842594
Norway,NOR,2010,3.52099990844727,0.03716273982196049
Norway,NOR,2015,4.2960000038147,0.03670966022286907
Norway,NOR,2019,3.96700000762939,0.038073618228128596
Oman,OMN,1990,4.60300016403198,0.006917155815625653
Oman,OMN,1995,5.05600023269653,0.006288683318838785
Oman,OMN,2000,4.84700012207031,0.006890734589873865
Oman,OMN,2005,4.65000009536743,0.007194422222231071
Oman,OMN,2010,4.65899991989136,0.006606094362067367
Oman,OMN,2015,3.54200005531311,0.005398903487599324
Oman,OMN,2019,3.08400011062622,0.005163906778427422
Pakistan,PAK,1990,0.579999983310699,0.031057989498933285
Pakistan,PAK,1995,0.703999996185303,0.027027625095515647
Pakistan,PAK,2000,0.74099999666214,0.023895022506740696
Pakistan,PAK,2005,0.666000008583069,0.02434529272655491
Pakistan,PAK,2010,0.652999997138977,0.027823820475137526
Pakistan,PAK,2015,3.56599998474121,0.029636714521713323
Pakistan,PAK,2019,3.01999998092651,0.02970235425831997
Panama,PAN,1990,3.91300010681152,0.054530914665510834
Panama,PAN,1995,3.96199989318848,0.048693856335877195
Panama,PAN,2000,4.20599985122681,0.04535152630342326
Panama,PAN,2005,4.22200012207031,0.03971693135912765
Panama,PAN,2010,3.71300005912781,0.03860035188310168
Panama,PAN,2015,3.00200009346008,0.0379028581925555
Panama,PAN,2019,3.90499997138977,0.03857119907643828
Papua New Guinea,PNG,1990,2.69799995422363,0.0006739836463100208
Papua New Guinea,PNG,1995,2.91899991035461,0.0007832953542083569
Papua New Guinea,PNG,2000,2.92000007629395,0.0007791249243705009
Papua New Guinea,PNG,2005,2.37800002098084,0.0006931589278546577
Papua New Guinea,PNG,2010,2.00200009346008,0.000579713554750717
Papua New Guinea,PNG,2015,2.57599997520447,0.02529978939968117
Papua New Guinea,PNG,2019,2.36899995803833,0.025461068359562907
Paraguay,PRY,1990,8.57999992370605,0.07055404216729827
Paraguay,PRY,1995,9.2480001449585,0.0703527413398347
Paraguay,PRY,2000,9.70400047302246,0.07042304057276816
Paraguay,PRY,2005,4.82499980926514,0.09372081092069912
Paraguay,PRY,2010,4.56899976730347,0.12260011971792664
Paraguay,PRY,2015,4.55600023269653,0.12594662736483042
Paraguay,PRY,2019,4.67600011825562,0.1253060815509215
Peru,PER,1990,5.20499992370605,0.014265226911184245
Peru,PER,1995,5.46600008010864,0.020958872652387984
Peru,PER,2000,5.70100021362305,0.026439889668700735
Peru,PER,2005,4.8600001335144,0.03494003207117454
Peru,PER,2010,3.4779999256134,0.0448595020048799
Peru,PER,2015,3,0.04553845010756879
Peru,PER,2019,2.90199995040894,0.047294629171744415
Philippines,PHL,1990,3.24600005149841,0.03285691482177282
Philippines,PHL,1995,3.57999992370605,0.03593949669443269
Philippines,PHL,2000,3.83100008964539,0.03964885775425877
Philippines,PHL,2005,3.79500007629395,0.043009594416530315
Philippines,PHL,2010,3.60500001907349,0.0502236960764219
Philippines,PHL,2015,3.02600002288818,0.04844633620965718
Philippines,PHL,2019,2.41199994087219,0.05041950392605208
Poland,POL,1990,13.0559997558594,0.03963222271324687
Poland,POL,1995,13.3380002975464,0.04603259728112954
Poland,POL,2000,16.3129997253418,0.05354010463887768
Poland,POL,2005,17.746000289917,0.075663758145621
Poland,POL,2010,9.63700008392334,0.0980748417164102
Poland,POL,2015,7.50099992752075,0.10541474672575026
Poland,POL,2019,3.27099990844727,0.11709202258074743
Portugal,PRT,1990,3.91899991035461,0.18766063207274447
Portugal,PRT,1995,7.06400012969971,0.19173012721899158
Portugal,PRT,2000,3.80900001525879,0.1939169853773089
Portugal,PRT,2005,7.58199977874756,0.1661131279318083
Portugal,PRT,2010,10.7700004577637,0.1844673747529107
Portugal,PRT,2015,12.4440002441406,0.2376377620708711
Portugal,PRT,2019,6.12900018692017,0.25594436050941466
Puerto Rico,PRI,1990,16.1800003051758,0.3395026858919989
Puerto Rico,PRI,1995,13.9300003051758,0.3818144645968359
Puerto Rico,PRI,2000,10.0799999237061,0.42007817656251434
Puerto Rico,PRI,2005,11.3500003814697,0.4293903587255015
Puerto Rico,PRI,2010,16.1000003814697,0.4655763430314186
Puerto Rico,PRI,2015,12,0.5359732301882489
Puerto Rico,PRI,2019,11.1660003662109,0.6282475361899728
Qatar,QAT,1990,1.32400000095367,0.025623690365710782
Qatar,QAT,1995,1.68599998950958,0.025960088968179463
Qatar,QAT,2000,1.50800001621246,0.02482159374008385
